-5,22.3722126100117,-21.2910805531522,14.1550268777431
-5,-21.2910805531522,20.2623760122833,0.107937736040787
-5,25.6587382786054,-25.0128640136427,14.730941721898
-4.90000009536743,-25.0128640136427,24.3834682365892,0.107955647923267
-5,22.251546870736,-22.0139436441848,15.3255952226303
-4.80000019073486,-22.0139436441848,21.7791576709197,0.114260558776521
-5,19.5517638562175,-19.6042703072205,15.9535292396284
-4.69999980926514,-19.6042703072205,19.6572763679996,0.123752501019155
-5,18.675317019239,-19.1067132549295,16.6317725033133
-4.59999990463257,-19.1067132549295,19.5483729073353,0.124802444745353
-5,18.5144473872833,-19.3594580923117,17.3540926658122
-4.5,-19.3594580923117,20.2434606044161,0.125971627844642
-5,17.8982506407859,-19.199186645686,18.1298695341723
-4.40000009536743,-19.199186645686,20.5950251735649,0.118929627073775
-5,16.3747639894483,-17.9198599418002,18.9453254985101
-4.30000019073486,-17.9198599418002,19.6111204122081,0.120664931725078
-5,7.93640282799206,-8.62031866167316,19.7644889405065
-4.19999980926514,-8.62031866167316,9.36343899734737,0.126190468304347
-5,7.37219618534499,-8.2101848698858,20.7008371662094
-4.09999990463257,-8.2101848698858,9.14375963638928,0.121727390399285
-5,12.6568842923318,-14.7769972203792,21.744286697477
-4,-14.7769972203792,17.2526611175559,0.122520760455358
-5,13.7744384134697,-16.4644585385433,22.8134981993365
-3.90000009536743,-16.4644585385433,19.6804071955735,0.132404509245096
-5,14.4372006853282,-17.745052461176,23.9690073168067
-3.79999995231628,-17.745052461176,21.811409852585,0.133214188081858
-5,9.45222985180973,-11.5524039792901,25.1409691521683
-3.70000004768372,-11.5524039792901,14.1199113271958,0.157825606109289
-5,9.0162771652656,-11.2990618837018,26.467125612094
-3.59999990463257,-11.2990618837018,14.1605885546004,0.159098544310614
-5,5.04326894178803,-6.27173150949234,27.8066502071939
-3.5,-6.27173150949234,7.80308762775713,0.160496754849211
-5,4.85395739091172,-6.1969404252612,29.3492390569968
-3.40000009536743,-6.1969404252612,7.9152732339955,0.161800498458027
-5,5.32295035301698,-7.04327871695927,31.0550326644272
-3.29999995231628,-7.04327871695927,9.32068825329997,0.16308897124758
-5,5.06007715447469,-6.85733210813796,32.8557287178676
-3.20000004768372,-6.85733210813796,9.29422079549498,0.168084065975222
-5,5.45394251350746,-7.67425076454631,34.8435566201422
-3.09999990463257,-7.67425076454631,10.8000367310841,0.169418380201743
