-5.0, -5.0, 6.263589382171631, 0.0815463662147522, -0.011503880843520164, 0.001626770244911313, 0.0
-5.0, -4.900000095367432, 6.509007453918457, 0.07991816848516464, -0.011479213833808899, 0.0016514513408765197, 0.0
-5.0, -4.800000190734863, 6.408882141113281, 0.09146183729171753, -0.011640362441539764, 0.0014902836410328746, 0.0
-5.0, -4.699999809265137, 6.352619171142578, 0.11732181906700134, -0.015694651752710342, 0.002100165467709303, 0.0
-5.0, -4.599999904632568, 6.273401260375977, 0.11732181906700134, -0.015694651752710342, 0.002100165467709303, 0.0
-5.0, -4.5, 6.153745174407959, 0.11760301887989044, -0.015698686242103577, 0.0020961316768079996, 0.0
-5.0, -4.400000095367432, 6.019214630126953, 0.1106097623705864, -0.02264564484357834, 0.0046378010883927345, 0.0
-5.0, -4.300000190734863, 5.866866111755371, 0.11199093610048294, -0.022681185975670815, 0.004602225497364998, 0.0
-5.0, -4.199999809265137, 5.769305229187012, 0.12168772518634796, -0.022929364815354347, 0.004354078322649002, 0.0
-5.0, -4.099999904632568, 5.657725811004639, 0.11526121199131012, -0.0268313717097044, 0.00634054746478796, 0.0
-5.0, -4.0, 5.445698261260986, 0.09322154521942139, -0.011616414412856102, 0.0015142312040552497, 0.0
-5.0, -3.9000000953674316, 5.309219837188721, 0.11184881627559662, -0.011868419125676155, 0.0012622314970940351, 0.0
-5.0, -3.799999952316284, 5.156685829162598, 0.11128798127174377, -0.011862443760037422, 0.001268210238777101, 0.0
-5.0, -3.700000047683716, 4.976395130157471, 0.16557461023330688, -0.01222226768732071, 0.000908373505808413, 0.0
-5.0, -3.5999999046325684, 4.810199737548828, 0.16557461023330688, -0.01222226768732071, 0.000908373505808413, 0.0
-5.0, -3.5, 4.595823287963867, 0.16561062633991241, -0.012186473235487938, 0.0009441694710403681, 0.0
-5.0, -3.4000000953674316, 4.4394731521606445, 0.16586993634700775, -0.012224186211824417, 0.0009064560872502625, 0.0
-5.0, -3.299999952316284, 4.251498222351074, 0.16586551070213318, -0.012228592298924923, 0.0009020526194944978, 0.0
-5.0, -3.200000047683716, 4.076585292816162, 0.17482057213783264, -0.01226910948753357, 0.0008615248370915651, 0.0
-5.0, -3.0999999046325684, 3.890054225921631, 0.17482057213783264, -0.01226910948753357, 0.0008615248370915651, 0.0
-5.0, -3.0, 3.6817853450775146, 0.17512014508247375, -0.01226910948753357, 0.0008615248370915651, 0.0
-5.0, -2.9000000953674316, 3.49849796295166, 0.1751229614019394, -0.012266265228390694, 0.0008643667679280043, 0.0
-5.0, -2.799999952316284, 3.304121255874634, 0.17512014508247375, -0.01226910948753357, 0.0008615248370915651, 0.0
-5.0, -2.700000047683716, 3.1130943298339844, 0.1751229614019394, -0.012266265228390694, 0.0008643667679280043, 0.0
-5.0, -2.5999999046325684, 2.924563407897949, 0.17512966692447662, -0.012259602546691895, 0.0008710310212336481, 0.0
-5.0, -2.5, 2.7531027793884277, 0.1763116419315338, -0.012275850400328636, 0.0008547871257178485, 0.0
-5.0, -2.4000000953674316, 2.5765814781188965, 0.1959972381591797, -0.012351914308965206, 0.0007787221693433821, 0.0
-5.0, -2.299999952316284, 2.409559726715088, 0.1959972381591797, -0.012351914308965206, 0.0007787221693433821, 0.0
-5.0, -2.200000047683716, 2.243013381958008, 0.1959972381591797, -0.012351914308965206, 0.0007787221693433821, 0.0
-5.0, -2.0999999046325684, 2.0836188793182373, 0.1959972381591797, -0.012351914308965206, 0.0007787221693433821, 0.0
-5.0, -2.0, 1.9289453029632568, 0.1959972381591797, -0.012351914308965206, 0.0007787221693433821, 0.0
-5.0, -1.899999976158142, 1.778707504272461, 0.1959972381591797, -0.012351914308965206, 0.0007787221693433821, 0.0
-5.0, -1.7999999523162842, 1.6359127759933472, 0.1959972381591797, -0.012351914308965206, 0.0007787221693433821, 0.0
-5.0, -1.7000000476837158, 1.502586841583252, 0.20487122237682343, -0.012381821870803833, 0.0007488218834623694, 0.0
-5.0, -1.600000023841858, 1.3701772689819336, 0.20487122237682343, -0.012381821870803833, 0.0007488218834623694, 0.0
-5.0, -1.5, 1.2478926181793213, 0.20487122237682343, -0.012381821870803833, 0.0007488218834623694, 0.0
-5.0, -1.399999976158142, 1.1428182125091553, 0.2860984802246094, -0.012577173300087452, 0.0005534671945497394, 0.0
-5.0, -1.2999999523162842, 1.0385234355926514, 0.2860984802246094, -0.012577173300087452, 0.0005534671945497394, 0.0
-5.0, -1.2000000476837158, 0.9363921284675598, 0.22905458509922028, -0.01245136745274067, 0.0006792688509449363, 0.0
-5.0, -1.100000023841858, 0.8456898927688599, 0.2287415862083435, -0.01245136745274067, 0.0006792688509449363, 0.0
-5.0, -1.0, 0.7758892774581909, 0.2285127341747284, -0.01298885140568018, 0.0007423431379720569, 0.0
-5.0, -0.8999999761581421, 0.7028277516365051, 0.24202214181423187, -0.013658730313181877, 0.0007823406485840678, 0.0
-5.0, -0.800000011920929, 0.6077345609664917, 0.2413615882396698, -0.013686653226613998, 0.0008103854488581419, 0.0
-5.0, -0.699999988079071, 0.5222183465957642, 0.2425975799560547, -0.012774618342518806, 0.0006749570602551103, 0.0
-5.0, -0.6000000238418579, 0.5163035988807678, 0.2589370608329773, -0.015473536215722561, 0.0009345710277557373, 0.0
